"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2018년 02월 22일","46,760","47,260","47,260","46,760","8.67M","-1.10%"
"2018년 02월 21일","47,280","47,280","47,580","46,840","12.81M","-0.25%"
"2018년 02월 20일","47,400","48,040","48,160","47,220","10.10M","-2.03%"
"2018년 02월 19일","48,380","49,800","49,800","47,860","14.77M","-1.27%"
"2018년 02월 14일","49,000","48,080","49,100","47,940","16.88M","3.07%"
"2018년 02월 13일","47,540","46,200","48,060","46,200","18.75M","3.98%"
"2018년 02월 12일","45,720","45,100","46,320","45,040","15.55M","2.28%"
"2018년 02월 09일","44,700","44,440","45,180","44,420","17.40M","-2.83%"
"2018년 02월 08일","46,000","46,120","46,620","45,980","22.48M","0.44%"
"2018년 02월 07일","45,800","48,240","48,260","45,800","23.37M","-3.42%"
"2018년 02월 06일","47,420","46,600","47,920","46,580","18.25M","-1.04%"
"2018년 02월 05일","47,920","46,500","48,320","46,000","25.87M","0.46%"
"2018년 02월 02일","47,700","49,380","49,400","47,700","27.89M","-4.26%"
"2018년 02월 01일","49,820","50,620","50,960","49,720","25.79M","-0.16%"
"2018년 01월 31일","49,900","50,020","54,140","49,600","64.19M","0.20%"
"2018년 01월 30일","49,800","50,440","50,640","49,780","12.20M","-2.77%"
"2018년 01월 29일","51,220","51,200","51,480","50,900","11.64M","0.87%"
"2018년 01월 26일","50,780","50,500","50,780","49,840","10.34M","1.03%"
"2018년 01월 25일","50,260","49,220","50,360","49,160","10.99M","1.86%"
"2018년 01월 24일","49,340","48,860","49,700","48,560","9.17M","0.37%"
"2018년 01월 23일","49,160","48,660","49,160","48,300","12.86M","1.91%"
"2018년 01월 22일","48,240","48,640","48,680","47,960","12.31M","-2.19%"
"2018년 01월 19일","49,320","50,380","50,380","49,040","9.04M","-1.16%"
"2018년 01월 18일","49,900","50,020","50,640","49,820","14.56M","0.56%"
"2018년 01월 17일","49,620","50,020","50,020","49,060","10.57M","-0.76%"
"2018년 01월 16일","50,000","48,760","50,140","48,620","13.20M","3.01%"
"2018년 01월 15일","48,540","48,800","48,980","47,920","10.08M","0.71%"
"2018년 01월 12일","48,200","48,240","48,480","46,760","26.77M","-0.08%"
"2018년 01월 11일","48,240","48,200","49,260","48,020","23.95M","-1.23%"
"2018년 01월 10일","48,840","50,500","50,520","48,640","18.53M","-3.10%"
"2018년 01월 09일","50,400","51,460","51,720","49,980","17.83M","-3.11%"
"2018년 01월 08일","52,020","52,400","52,520","51,500","8.36M","-0.19%"
"2018년 01월 05일","52,120","51,300","52,120","51,200","9.33M","2.04%"
"2018년 01월 04일","51,080","52,120","52,180","50,640","11.64M","-1.05%"
"2018년 01월 03일","51,620","52,540","52,560","51,420","9.92M","1.18%"
"2018년 01월 02일","51,020","51,380","51,400","50,780","8.46M","0.12%"
"2017년 12월 28일","50,960","49,560","50,960","49,500","8.88M","3.24%"
"2017년 12월 27일","49,360","48,960","49,560","48,460","10.71M","2.41%"
"2017년 12월 26일","48,200","49,760","50,100","48,200","15.91M","-3.02%"
"2017년 12월 22일","49,700","49,400","49,960","49,240","11.17M","1.14%"
"2017년 12월 21일","49,140","51,000","51,060","49,100","15.31M","-3.42%"
"2017년 12월 20일","50,880","51,500","51,760","50,820","10.07M","-1.32%"
"2017년 12월 19일","51,560","51,540","52,080","51,520","10.51M","0.70%"
"2017년 12월 18일","51,200","50,620","51,240","50,620","7.19M","1.15%"
"2017년 12월 15일","50,620","51,240","51,480","50,520","14.85M","-0.86%"
"2017년 12월 14일","51,060","51,320","52,280","51,060","19.98M","-0.51%"
"2017년 12월 13일","51,320","52,100","52,100","51,100","11.08M","-1.50%"
"2017년 12월 12일","52,100","51,820","52,100","51,660","8.05M","0.62%"
"2017년 12월 11일","51,780","52,000","52,040","51,500","8.00M","-0.42%"
"2017년 12월 08일","52,000","51,360","52,000","51,040","10.66M","2.48%"
"2017년 12월 07일","50,740","50,040","50,980","50,020","11.03M","1.44%"
"2017년 12월 06일","50,020","51,260","51,560","50,020","10.83M","-2.42%"
"2017년 12월 05일","51,260","50,600","51,300","50,280","9.20M","-0.16%"
"2017년 12월 04일","51,340","50,840","51,340","50,020","13.62M","0.98%"
"2017년 12월 01일","50,840","50,800","51,780","50,800","12.46M","0.08%"
"2017년 11월 30일","50,800","50,800","51,860","50,200","28.09M","-3.42%"
"2017년 11월 29일","52,600","53,200","53,240","52,500","9.58M","-1.28%"
"2017년 11월 28일","53,280","52,700","53,280","51,720","13.39M","1.22%"
"2017년 11월 27일","52,640","55,360","55,360","52,640","18.09M","-5.08%"
"2017년 11월 24일","55,460","55,300","55,500","55,180","4.42M","0.29%"
"2017년 11월 23일","55,300","55,960","55,980","55,020","6.21M","-1.18%"
"2017년 11월 22일","55,960","55,980","56,200","55,620","7.89M","1.23%"
"2017년 11월 21일","55,280","55,400","55,840","55,280","9.92M","0.14%"
"2017년 11월 20일","55,200","55,900","55,980","55,200","9.45M","-1.11%"
"2017년 11월 17일","55,820","56,400","56,880","55,820","10.37M","0.07%"
"2017년 11월 16일","55,780","55,440","56,000","55,400","7.62M","0.80%"
"2017년 11월 15일","55,340","55,920","56,320","55,320","8.75M","-1.04%"
"2017년 11월 14일","55,920","56,380","56,740","55,920","6.72M","-0.82%"
"2017년 11월 13일","56,380","56,400","56,800","56,100","7.47M","-0.04%"
"2017년 11월 10일","56,400","55,800","56,540","55,780","6.64M","0.11%"
"2017년 11월 09일","56,340","56,920","56,920","55,900","11.99M","-0.74%"
"2017년 11월 08일","56,760","56,100","57,060","55,860","8.36M","1.18%"
"2017년 11월 07일","56,100","56,380","56,920","55,860","7.46M","-0.50%"
"2017년 11월 06일","56,380","56,380","56,500","55,340","8.96M","0.00%"
"2017년 11월 03일","56,380","57,060","57,140","55,860","9.93M","-1.19%"
"2017년 11월 02일","57,060","57,500","57,520","56,760","10.18M","-0.28%"
"2017년 11월 01일","57,220","57,500","57,500","56,180","14.28M","3.89%"
"2017년 10월 31일","55,080","54,060","55,440","53,500","13.30M","1.92%"
"2017년 10월 30일","54,040","53,780","54,320","53,700","8.19M","1.81%"
"2017년 10월 27일","53,080","52,400","53,320","52,140","7.39M","1.30%"
"2017년 10월 26일","52,400","53,720","53,900","52,400","9.76M","-2.78%"
"2017년 10월 25일","53,900","54,040","54,420","53,700","5.87M","-0.26%"
"2017년 10월 24일","54,040","54,700","54,780","54,040","5.75M","-0.48%"
"2017년 10월 23일","54,300","54,600","54,640","54,000","8.30M","0.85%"
"2017년 10월 20일","53,840","52,800","54,100","52,800","7.86M","1.62%"
"2017년 10월 19일","52,980","54,700","54,700","52,980","11.97M","-3.25%"
"2017년 10월 18일","54,760","54,820","55,240","54,040","10.03M","-0.07%"
"2017년 10월 17일","54,800","54,020","55,380","54,000","10.57M","1.63%"
"2017년 10월 16일","53,920","53,980","54,860","53,760","8.96M","-0.15%"
"2017년 10월 13일","54,000","54,540","54,840","53,780","12.52M","-1.46%"
"2017년 10월 12일","54,800","54,840","55,160","54,100","13.73M","0.29%"
"2017년 10월 11일","54,640","53,600","54,760","53,340","12.90M","3.48%"
"2017년 10월 10일","52,800","53,360","53,640","52,800","19.83M","-97.94%"
"2017년 10월 09일","2,564,000","2,564,000","2,564,000","2,564,000","0.01K","4,900.00%"
"2017년 09월 29일","51,280","51,180","51,620","50,840","11.68M","0.04%"
"2017년 09월 28일","51,260","52,260","52,460","51,260","12.01M","-0.81%"
"2017년 09월 27일","51,680","52,000","52,200","51,500","9.99M","0.04%"
"2017년 09월 26일","51,660","53,020","53,120","51,560","15.73M","-3.66%"
"2017년 09월 25일","53,620","53,000","53,680","53,000","8.78M","1.17%"
"2017년 09월 22일","53,000","52,960","53,600","52,460","13.87M","0.38%"
"2017년 09월 21일","52,800","52,220","52,960","52,220","8.30M","1.11%"
"2017년 09월 20일","52,220","52,120","52,500","51,840","9.12M","0.19%"
"2017년 09월 19일","52,120","52,500","52,640","51,780","9.75M","-0.69%"
"2017년 09월 18일","52,480","50,540","52,480","50,520","11.27M","4.13%"
"2017년 09월 15일","50,400","50,300","50,560","49,860","10.55M","0.20%"
"2017년 09월 14일","50,300","50,060","50,320","49,760","14.06M","1.37%"
"2017년 09월 13일","49,620","49,820","50,400","49,440","9.33M","0.04%"
"2017년 09월 12일","49,600","50,200","50,220","49,140","11.44M","-0.40%"
"2017년 09월 11일","49,800","49,700","50,180","49,500","9.80M","1.47%"
"2017년 09월 08일","49,080","48,700","49,180","48,580","10.84M","2.00%"
"2017년 09월 07일","48,120","47,000","48,220","47,000","9.64M","2.38%"
"2017년 09월 06일","47,000","46,760","47,180","46,700","10.27M","0.51%"
"2017년 09월 05일","46,760","46,240","46,900","45,960","9.68M","1.56%"
"2017년 09월 04일","46,040","45,780","46,360","45,500","7.88M","-0.95%"
"2017년 09월 01일","46,480","46,460","46,640","46,300","9.26M","0.35%"
"2017년 08월 31일","46,320","46,220","46,640","46,000","10.08M","0.26%"
"2017년 08월 30일","46,200","46,380","46,400","45,960","7.24M","0.26%"
"2017년 08월 29일","46,080","45,640","46,080","45,160","12.59M","-0.04%"
"2017년 08월 28일","46,100","47,020","47,240","45,960","9.96M","-1.96%"
"2017년 08월 25일","47,020","47,880","47,880","46,720","10.80M","-1.05%"
"2017년 08월 24일","47,520","47,520","47,660","47,340","8.49M","0.08%"
"2017년 08월 23일","47,480","47,780","47,780","47,180","7.68M","1.02%"
"2017년 08월 22일","47,000","46,820","47,160","46,700","6.48M","0.34%"
"2017년 08월 21일","46,840","47,240","47,240","46,580","4.90M","-0.13%"
"2017년 08월 18일","46,900","46,760","47,240","46,240","10.00M","-0.30%"
"2017년 08월 17일","47,040","46,960","47,300","46,740","12.11M","1.82%"
"2017년 08월 16일","46,200","46,220","46,380","46,000","21.88M","2.67%"
"2017년 08월 14일","45,000","45,120","45,400","44,720","18.78M","0.85%"
"2017년 08월 11일","44,620","45,120","45,300","44,220","24.82M","-2.79%"
"2017년 08월 10일","45,900","46,200","46,320","45,460","22.83M","-0.82%"
"2017년 08월 09일","46,280","47,400","47,400","46,240","14.53M","-3.02%"
"2017년 08월 08일","47,720","47,980","48,260","47,480","7.93M","0.29%"
"2017년 08월 07일","47,580","47,500","48,080","47,440","7.12M","-0.25%"
"2017년 08월 04일","47,700","48,160","48,180","47,500","8.36M","-0.17%"
"2017년 08월 03일","47,780","49,000","49,000","47,120","15.51M","-2.49%"
"2017년 08월 02일","49,000","49,200","49,340","48,600","7.59M","0.82%"
"2017년 08월 01일","48,600","48,000","48,840","47,540","11.22M","0.83%"
"2017년 07월 31일","48,200","47,420","48,240","46,920","12.65M","0.92%"
"2017년 07월 28일","47,760","49,800","49,800","47,380","25.54M","-4.10%"
"2017년 07월 27일","49,800","50,000","50,640","49,560","11.43M","-0.08%"
"2017년 07월 26일","49,840","49,600","50,020","49,300","10.93M","-0.32%"
"2017년 07월 25일","50,000","50,500","50,760","49,940","10.13M","-1.69%"
"2017년 07월 24일","50,860","50,700","51,000","50,620","7.09M","-0.43%"
"2017년 07월 21일","51,080","50,860","51,160","50,520","8.43M","-0.23%"
"2017년 07월 20일","51,200","50,760","51,320","50,560","8.35M","0.91%"
"2017년 07월 19일","50,740","50,620","50,820","50,000","11.16M","-0.20%"
"2017년 07월 18일","50,840","50,420","50,880","50,360","6.66M","0.39%"
"2017년 07월 17일","50,640","50,900","51,020","50,520","7.86M","0.32%"
"2017년 07월 14일","50,480","51,000","51,080","50,420","7.98M","-0.16%"
"2017년 07월 13일","50,560","50,080","50,940","50,040","15.63M","1.36%"
"2017년 07월 12일","49,880","49,000","50,000","48,840","9.47M","1.80%"
"2017년 07월 11일","49,000","48,640","49,000","48,280","9.59M","0.70%"
"2017년 07월 10일","48,660","48,500","48,900","48,320","10.60M","1.67%"
"2017년 07월 07일","47,860","47,740","48,120","47,620","8.04M","-0.42%"
"2017년 07월 06일","48,060","48,000","48,100","47,720","10.55M","1.01%"
"2017년 07월 05일","47,580","46,820","47,680","46,780","9.77M","1.23%"
"2017년 07월 04일","47,000","47,160","47,400","46,900","7.95M","-0.47%"
"2017년 07월 03일","47,220","47,500","47,780","47,120","6.80M","-0.67%"
"2017년 06월 30일","47,540","47,500","47,620","47,100","11.75M","-0.83%"
"2017년 06월 29일","47,940","48,040","48,320","47,940","7.99M","0.50%"
"2017년 06월 28일","47,700","47,600","48,000","47,560","9.45M","-1.24%"
"2017년 06월 27일","48,300","48,220","48,400","47,900","9.38M","0.04%"
"2017년 06월 26일","48,280","47,520","48,360","47,520","8.06M","1.39%"
"2017년 06월 23일","47,620","47,600","47,780","47,420","8.63M","-0.71%"
"2017년 06월 22일","47,960","47,960","48,080","47,720","8.92M","1.01%"
"2017년 06월 21일","47,480","47,740","48,120","47,480","9.65M","-1.37%"
"2017년 06월 20일","48,140","47,240","48,140","47,220","14.84M","3.39%"
"2017년 06월 19일","46,560","45,580","46,560","45,560","10.64M","2.15%"
"2017년 06월 16일","45,580","45,500","45,940","45,460","15.12M","-0.22%"
"2017년 06월 15일","45,680","45,680","45,920","45,180","9.15M","0.71%"
"2017년 06월 14일","45,360","45,800","46,060","45,240","9.74M","-0.09%"
"2017년 06월 13일","45,400","45,140","45,620","45,140","8.62M","0.04%"
"2017년 06월 12일","45,380","45,420","45,600","45,140","10.90M","-1.56%"
"2017년 06월 09일","46,100","45,680","46,440","45,600","11.73M","2.08%"
"2017년 06월 08일","45,160","45,000","45,580","45,000","13.95M","-0.31%"
"2017년 06월 07일","45,300","46,500","46,500","45,240","12.19M","-98.03%"
"2017년 06월 06일","2,297,000","2,297,000","2,297,000","2,297,000","-","4,900.00%"
"2017년 06월 05일","45,940","46,040","46,360","45,720","7.56M","-0.04%"
"2017년 06월 02일","45,960","45,060","45,960","45,000","12.40M","2.86%"
"2017년 06월 01일","44,680","44,860","44,900","44,400","9.74M","-0.04%"
"2017년 05월 31일","44,700","44,580","45,020","44,400","18.39M","0.13%"
"2017년 05월 30일","44,640","45,520","45,660","44,480","12.42M","-2.15%"
"2017년 05월 29일","45,620","46,220","46,400","45,380","8.72M","-1.00%"
"2017년 05월 26일","46,080","45,600","46,460","45,540","13.06M","0.88%"
"2017년 05월 25일","45,680","45,160","45,680","44,800","12.95M","1.78%"
"2017년 05월 24일","44,880","44,860","45,300","44,800","8.60M","-0.09%"
"2017년 05월 23일","44,920","45,400","45,580","44,900","12.57M","-0.40%"
"2017년 05월 22일","45,100","45,040","45,380","44,760","17.62M","0.85%"
"2017년 05월 19일","44,720","45,640","45,780","44,720","15.72M","-2.66%"
"2017년 05월 18일","45,940","45,740","46,000","45,540","10.77M","-0.86%"
"2017년 05월 17일","46,340","46,120","46,640","46,100","7.41M","-0.09%"
"2017년 05월 16일","46,380","46,660","46,800","46,100","8.65M","0.61%"
"2017년 05월 15일","46,100","45,620","46,280","45,620","8.00M","0.61%"
"2017년 05월 12일","45,820","45,760","46,160","45,660","9.00M","0.70%"
"2017년 05월 11일","45,500","45,420","46,180","45,220","20.43M","-0.22%"
"2017년 05월 10일","45,600","46,160","47,220","45,600","22.63M","-98.06%"
"2017년 05월 09일","2,351,000","2,351,000","2,351,000","2,351,000","0.04K","4,900.00%"
"2017년 05월 08일","47,020","45,520","47,020","45,340","16.63M","3.30%"
"2017년 05월 04일","45,520","45,700","45,700","44,860","11.28M","-97.97%"
"2017년 05월 03일","2,245,000","2,245,000","2,245,000","2,245,000","-","4,900.00%"
"2017년 05월 02일","44,900","45,500","45,500","44,760","14.03M","-97.99%"
"2017년 05월 01일","2,231,000","2,231,000","2,231,000","2,231,000","0.00K","4,900.00%"
"2017년 04월 28일","44,620","45,780","45,800","44,520","21.47M","1.78%"
"2017년 04월 27일","43,840","42,700","44,520","41,960","21.48M","2.43%"
"2017년 04월 26일","42,800","42,700","42,800","42,520","10.63M","0.23%"
"2017년 04월 25일","42,700","41,460","42,740","41,320","14.25M","3.54%"
"2017년 04월 24일","41,240","41,260","41,260","40,920","7.01M","1.18%"
"2017년 04월 21일","40,760","40,480","41,400","40,480","12.16M","1.19%"
"2017년 04월 20일","40,280","40,580","40,800","40,080","19.56M","-1.52%"
"2017년 04월 19일","40,900","41,300","41,420","40,900","10.14M","-1.45%"
"2017년 04월 18일","41,500","41,680","41,820","41,280","6.35M","-0.14%"
"2017년 04월 17일","41,560","42,000","42,080","41,520","4.20M","-1.09%"
"2017년 04월 14일","42,020","42,160","42,260","41,760","4.46M","-0.94%"
"2017년 04월 13일","42,420","41,660","42,460","41,660","8.48M","1.24%"
"2017년 04월 12일","41,900","41,860","41,940","41,700","6.77M","0.72%"
"2017년 04월 11일","41,600","41,940","41,940","41,580","5.37M","-0.81%"
"2017년 04월 10일","41,940","41,940","41,940","41,500","6.07M","0.82%"
"2017년 04월 07일","41,600","41,800","41,820","41,160","8.32M","-0.57%"
"2017년 04월 06일","41,840","42,000","42,080","41,600","7.78M","-0.71%"
"2017년 04월 05일","42,140","41,900","42,240","41,700","8.75M","0.14%"
"2017년 04월 04일","42,080","41,600","42,180","41,520","10.12M","1.54%"
"2017년 04월 03일","41,440","41,400","41,720","41,300","7.79M","0.58%"
"2017년 03월 31일","41,200","41,820","42,020","41,200","9.74M","-1.86%"
"2017년 03월 30일","41,980","41,880","42,440","41,880","8.09M","0.48%"
"2017년 03월 29일","41,780","41,740","41,960","41,580","10.08M","0.72%"
"2017년 03월 28일","41,480","41,560","41,840","41,380","8.14M","0.68%"
"2017년 03월 27일","41,200","41,200","41,880","41,180","9.57M","-0.72%"
"2017년 03월 24일","41,500","41,600","41,980","41,080","12.65M","-0.72%"
"2017년 03월 23일","41,800","42,200","42,360","41,700","14.99M","-1.55%"
"2017년 03월 22일","42,460","41,600","42,460","41,580","15.24M","-0.23%"
"2017년 03월 21일","42,560","41,780","42,680","41,760","11.01M","1.58%"
"2017년 03월 20일","41,900","42,000","42,120","41,740","9.92M","-1.18%"
"2017년 03월 17일","42,400","41,800","42,500","41,720","11.34M","1.34%"
"2017년 03월 16일","41,840","41,800","42,180","41,540","9.81M","1.06%"
"2017년 03월 15일","41,400","40,800","41,440","40,800","8.30M","0.10%"
"2017년 03월 14일","41,360","40,620","41,540","40,500","11.32M","1.87%"
"2017년 03월 13일","40,600","40,040","40,980","40,040","7.41M","1.05%"
"2017년 03월 10일","40,180","39,960","40,420","39,860","10.12M","-0.05%"
"2017년 03월 09일","40,200","40,200","40,300","40,020","11.41M","0.00%"
"2017년 03월 08일","40,200","40,200","40,620","40,140","10.84M","0.00%"
"2017년 03월 07일","40,200","39,800","40,320","39,800","10.54M","0.30%"
"2017년 03월 06일","40,080","39,220","40,220","39,220","12.20M","1.16%"
"2017년 03월 03일","39,620","39,340","39,720","39,160","12.69M","-0.25%"
"2017년 03월 02일","39,720","38,420","39,860","38,420","20.81M","3.33%"
"2017년 02월 28일","38,440","38,060","38,760","37,960","15.00M","1.00%"
"2017년 02월 27일","38,060","38,020","38,140","37,700","8.74M","-0.42%"
"2017년 02월 24일","38,220","38,960","39,100","38,060","8.79M","-2.45%"
"2017년 02월 23일","39,180","39,020","39,440","39,020","10.03M","-0.31%"
"2017년 02월 22일","39,300","39,000","39,340","38,980","8.53M","0.92%"
"2017년 02월 21일","38,940","38,540","39,560","38,420","10.48M","0.72%"
"2017년 02월 20일","38,660","38,220","38,780","38,160","7.47M","2.11%"
"2017년 02월 17일","37,860","37,560","38,040","37,280","15.08M","-0.42%"
"2017년 02월 16일","38,020","37,800","38,360","37,780","10.22M","0.80%"
"2017년 02월 15일","37,720","37,080","37,960","37,080","13.88M","0.37%"
"2017년 02월 14일","37,580","37,960","38,260","37,320","13.04M","-1.00%"
"2017년 02월 13일","37,960","37,740","38,060","37,720","10.39M","-1.04%"
"2017년 02월 10일","38,360","38,400","38,760","38,300","10.72M","-0.10%"
"2017년 02월 09일","38,400","38,780","38,840","38,220","13.16M","0.00%"
"2017년 02월 08일","38,400","38,740","38,780","38,200","12.87M","-1.08%"
"2017년 02월 07일","38,820","39,560","39,580","38,760","12.17M","-1.87%"
"2017년 02월 06일","39,560","39,580","39,660","39,140","8.82M","0.25%"
"2017년 02월 03일","39,460","39,400","39,500","39,180","8.47M","0.25%"
"2017년 02월 02일","39,360","39,600","39,660","39,200","11.89M","0.61%"
"2017년 02월 01일","39,120","39,540","39,660","39,040","13.00M","-0.86%"
"2017년 01월 31일","39,460","39,900","39,900","39,460","14.17M","-98.02%"
"2017년 01월 30일","1,995,000","1,995,000","1,995,000","1,995,000","0.04K","4,900.00%"
"2017년 01월 26일","39,900","39,420","40,000","39,420","12.90M","1.27%"
"2017년 01월 25일","39,400","38,340","39,400","38,320","13.14M","3.25%"
"2017년 01월 24일","38,160","38,120","38,580","37,880","9.73M","0.26%"
"2017년 01월 23일","38,060","37,200","38,060","37,000","8.50M","2.31%"
"2017년 01월 20일","37,200","37,120","37,420","36,880","8.76M","-0.75%"
"2017년 01월 19일","37,480","37,720","37,920","37,020","8.97M","1.46%"
"2017년 01월 18일","36,940","37,040","37,500","36,620","8.86M","-0.05%"
"2017년 01월 17일","36,960","36,580","37,460","36,580","8.09M","0.82%"
"2017년 01월 16일","36,660","36,860","37,820","36,320","16.59M","-2.14%"
"2017년 01월 13일","37,460","38,100","38,320","37,460","15.38M","-3.45%"
"2017년 01월 12일","38,800","38,000","38,800","37,980","11.59M","1.36%"
"2017년 01월 11일","38,280","37,520","38,560","37,420","11.86M","2.79%"
"2017년 01월 10일","37,240","37,280","37,400","37,080","8.71M","0.05%"
"2017년 01월 09일","37,220","36,600","37,500","36,560","12.87M","2.82%"
"2017년 01월 06일","36,200","36,180","36,440","36,040","8.38M","1.80%"
"2017년 01월 05일","35,560","36,060","36,060","35,540","10.49M","-1.66%"
"2017년 01월 04일","36,160","36,500","36,520","36,100","7.31M","-0.88%"
"2017년 01월 03일","36,480","36,280","36,620","36,020","7.34M","1.05%"
"2017년 01월 02일","36,100","35,980","36,240","35,880","4.65M","-98.00%"
"2017년 01월 01일","1,802,000","1,802,000","1,802,000","1,802,000","0.01K","4,900.00%"
"2016년 12월 29일","36,040","35,420","36,040","35,400","7.00M","0.78%"
"2016년 12월 28일","35,760","35,840","35,980","35,600","6.62M","-0.61%"
"2016년 12월 27일","35,980","35,980","36,200","35,860","4.60M","0.06%"
"2016년 12월 26일","35,960","35,600","36,000","35,560","4.80M","-97.98%"
"2016년 12월 25일","1,782,000","1,782,000","1,782,000","1,782,000","0.02K","4,900.00%"
"2016년 12월 23일","35,640","36,020","36,080","35,600","8.12M","-1.49%"
"2016년 12월 22일","36,180","36,260","36,300","35,980","5.33M","0.22%"
"2016년 12월 21일","36,100","36,360","36,600","36,020","6.53M","-0.39%"
"2016년 12월 20일","36,240","35,920","36,400","35,840","6.13M","0.95%"
"2016년 12월 19일","35,900","35,620","36,380","35,620","5.44M","-98.00%"
"2016년 12월 18일","1,793,000","1,793,000","1,793,000","1,793,000","-","4,900.00%"
"2016년 12월 16일","35,860","35,300","36,020","35,200","11.50M","1.93%"
"2016년 12월 15일","35,180","34,820","35,500","34,820","5.77M","-1.01%"
"2016년 12월 14일","35,540","35,560","35,680","35,280","7.18M","0.62%"
"2016년 12월 13일","35,320","34,620","35,440","34,620","10.88M","0.80%"
"2016년 12월 12일","35,040","34,660","35,360","34,660","11.18M","-98.03%"
"2016년 12월 11일","1,780,000","1,780,000","1,780,000","1,780,000","0.02K","4,900.00%"
"2016년 12월 09일","35,600","35,900","35,900","35,400","9.52M","-0.56%"
"2016년 12월 08일","35,800","35,980","36,020","35,520","16.40M","1.02%"
"2016년 12월 07일","35,440","35,040","35,480","35,040","9.54M","1.37%"
"2016년 12월 06일","34,960","34,440","35,200","34,400","13.69M","1.75%"
"2016년 12월 05일","34,360","34,340","34,680","34,220","8.47M","-98.01%"
"2016년 12월 04일","1,727,000","1,727,000","1,727,000","1,727,000","0.04K","4,900.00%"
"2016년 12월 02일","34,540","34,480","34,760","34,140","14.06M","-1.26%"
"2016년 12월 01일","34,980","34,800","35,060","34,660","13.10M","0.17%"
"2016년 11월 30일","34,920","33,540","34,940","33,540","25.48M","4.11%"
"2016년 11월 29일","33,540","33,800","33,960","33,380","17.66M","0.00%"
"2016년 11월 28일","33,540","33,000","33,620","32,800","12.98M","-97.97%"
"2016년 11월 27일","1,650,000","1,650,000","1,650,000","1,650,000","0.09K","4,900.00%"
"2016년 11월 25일","33,000","32,820","33,040","32,660","6.26M","0.00%"
"2016년 11월 24일","33,000","32,980","33,040","32,660","7.43M","0.06%"
"2016년 11월 23일","32,980","33,220","33,220","32,520","12.22M","0.55%"
"2016년 11월 22일","32,800","32,140","32,900","32,000","9.75M","2.95%"
"2016년 11월 21일","31,860","31,300","32,120","31,300","8.18M","-97.99%"
"2016년 11월 20일","1,586,000","1,586,000","1,586,000","1,586,000","0.01K","4,900.00%"
"2016년 11월 18일","31,720","31,640","31,760","31,400","9.34M","1.15%"
"2016년 11월 17일","31,360","31,100","31,520","30,900","7.86M","0.64%"
"2016년 11월 16일","31,160","30,800","31,280","30,800","11.32M","1.23%"
"2016년 11월 15일","30,780","31,060","31,620","30,780","13.65M","-0.90%"
"2016년 11월 14일","31,060","31,900","31,920","31,040","15.05M","-98.06%"
"2016년 11월 13일","1,598,000","1,598,000","1,598,000","1,598,000","0.06K","4,900.00%"
"2016년 11월 11일","31,960","31,700","32,360","31,700","12.75M","-3.09%"
"2016년 11월 10일","32,980","32,600","33,000","32,360","11.79M","3.32%"
"2016년 11월 09일","31,920","32,920","33,140","31,820","15.62M","-2.92%"
"2016년 11월 08일","32,880","32,980","32,980","32,700","5.37M","0.24%"
"2016년 11월 07일","32,800","32,940","33,000","32,680","7.65M","-97.98%"
"2016년 11월 06일","1,627,000","1,627,000","1,627,000","1,627,000","0.08K","4,900.00%"
"2016년 11월 04일","32,540","32,100","32,680","32,100","7.10M","0.68%"
"2016년 11월 03일","32,320","32,600","32,800","32,120","10.32M","-1.64%"
"2016년 11월 02일","32,860","32,800","33,040","32,620","10.10M","-0.54%"
"2016년 11월 01일","33,040","32,600","33,040","32,240","10.15M","0.79%"
"2016년 10월 31일","32,780","32,320","32,780","32,220","11.87M","-97.97%"
"2016년 10월 30일","1,614,000","1,614,000","1,614,000","1,614,000","0.04K","4,900.00%"
"2016년 10월 28일","32,280","31,600","32,280","31,600","9.83M","2.61%"
"2016년 10월 27일","31,460","31,420","32,340","31,120","13.83M","0.38%"
"2016년 10월 26일","31,340","31,940","31,980","31,240","9.73M","-1.88%"
"2016년 10월 25일","31,940","32,000","32,080","31,840","9.31M","-0.68%"
"2016년 10월 24일","32,160","31,860","32,160","31,800","8.75M","-97.98%"
"2016년 10월 23일","1,589,000","1,589,000","1,589,000","1,589,000","0.01K","4,900.00%"
"2016년 10월 21일","31,780","32,120","32,260","31,760","10.32M","-1.91%"
"2016년 10월 20일","32,400","32,520","33,020","32,180","10.22M","-0.31%"
"2016년 10월 19일","32,500","31,580","32,860","31,500","14.98M","2.27%"
"2016년 10월 18일","31,780","31,440","31,900","31,440","10.19M","-0.06%"
"2016년 10월 17일","31,800","31,300","32,040","30,760","12.66M","-97.98%"
"2016년 10월 16일","1,577,000","1,577,000","1,577,000","1,577,000","0.05K","4,900.00%"
"2016년 10월 14일","31,540","30,960","31,760","30,940","14.15M","1.28%"
"2016년 10월 13일","31,140","31,000","31,620","30,900","21.05M","1.43%"
"2016년 10월 12일","30,700","29,900","30,900","29,880","37.54M","-0.65%"
"2016년 10월 11일","30,900","32,000","32,500","30,900","34.09M","-8.04%"
"2016년 10월 10일","33,600","33,000","33,780","32,560","25.07M","-98.03%"
"2016년 10월 09일","1,706,000","1,706,000","1,706,000","1,706,000","0.03K","4,900.00%"
"2016년 10월 07일","34,120","34,000","34,320","33,800","21.38M","0.89%"
